Frequency ,Date,Rank,Player,Source
Monthly,2022-06-01,19,Raphael Kandra,https://thesquashsite.com/june-2022-rankings
Monthly,2022-06-01,20,Victor Crouin,https://thesquashsite.com/june-2022-rankings
Monthly,2022-07-01,1,Ali Farag,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,2,Paul Coll,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,3,Mostafa Asal,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,4,Diego Elias,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,5,Mohamed Elshorbagy,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,6,Tarek Momen,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,7,Joel Makin,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,8,Mazen Hesham,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,9,Marwan Elshorbagy,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,10,Fares Dessouky,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,11,Youssef Ibrahim ,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,12,Karim Gawad,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,13,Gregoire Marche,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,14,Nicolas Mueller,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,15,Saurav Ghosal,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,16,Miguel Rodriguez,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,17,Youssef Soliman,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,18,Victor Crouin,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,19,Raphael Kandra,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-07-01,20,Baptiste Masotti,https://thesquashsite.com/july-2022-world-rankings
Monthly,2022-08-01,1,Ali Farag,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,2,Paul Coll,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,3,Mostafa Asal,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,4,Diego Elias,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,5,Mohamed Elshorbagy,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,6,Tarek Momen,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,7,Joel Makin,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,8,Mazen Hesham,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,9,Marwan Elshorbagy,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,10,Fares Dessouky,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,11,Youssef Ibrahim ,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,12,Karim Gawad,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,13,Gregoire Marche,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,14,Nicolas Mueller,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,15,Saurav Ghosal,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,16,Miguel Rodriguez,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,17,Youssef Soliman,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,18,Victor Crouin,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,19,Raphael Kandra,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Monthly,2022-08-01,20,Baptiste Masotti,https://squashmad.com/breaking-news/world-champion-ali-farag-heads-unchanged-mens-top-20/
Weekly,2022-09-05,1,Ali Farag,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,2,Paul Coll,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,3,Mostafa Asal,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,4,Diego Elias,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,5,Mohamed Elshorbagy,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,6,Tarek Momen,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,7,Joel Makin,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,8,Mazen Hesham,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,9,Marwan Elshorbagy,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,10,Fares Dessouky,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,11,Karim Gawad,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,12,Youssef Soliman,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,13,Youssef Ibrahim ,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,14,Gregoire Marche,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,15,Nicolas Mueller,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,16,Saurav Ghosal,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,17,Miguel Rodriguez,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,18,Victor Crouin,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,19,Raphael Kandra,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-05,20,Baptiste Masotti,"https://www.psasquashtour.com/news/mens-rankings-stay-the-same-for-first-week-of-september/#:~:text=In%20the%20latest%20version%20of%20the%20PSA,rankings%2C%20close%20to%20two%20and%20a%20half"
Weekly,2022-09-12,1,Ali Farag,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,2,Paul Coll,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,3,Mostafa Asal,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,4,Mohamed Elshorbagy,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,5,Diego Elias,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,6,Tarek Momen,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,7,Joel Makin,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,8,Mazen Hesham,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,9,Marwan Elshorbagy,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,10,Fares Dessouky,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,11,Victor Crouin,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,12,Karim Gawad,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,13,Youssef Soliman,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,14,Youssef Ibrahim ,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,15,Miguel Rodriguez,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,16,Gregoire Marche,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,17,Nicolas Mueller,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,18,Saurav Ghosal,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,19,Raphael Kandra,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-12,20,Patrick Rooney,"https://squashmad.com/breaking-news/patrick-rooney-returns-to-psa-world-top-20/#:~:text=Patrick%20Rooney%20returns%20to%20the,Ali%20Farag%20remains%20on%20top."
Weekly,2022-09-19,1,Ali Farag,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,2,Paul Coll,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,3,Mostafa Asal,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,4,Mohamed Elshorbagy,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,5,Diego Elias,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,6,Tarek Momen,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,7,Joel Makin,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,8,Mazen Hesham,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,9,Marwan Elshorbagy,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,10,Victor Crouin,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,11,Fares Dessouky,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,12,Karim Gawad,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,13,Youssef Soliman,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,14,Youssef Ibrahim ,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,15,Miguel Rodriguez,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,16,Gregoire Marche,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,17,Saurav Ghosal,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,18,Nicolas Mueller,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,19,Raphael Kandra,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-19,20,Patrick Rooney,https://x.com/PSASquashTour/status/1571792337071734786/photo/1
Weekly,2022-09-26,1,Ali Farag ,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,2,Paul Coll,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,3,Mostafa Asal,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,4,Diego Elias,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,5,Mohamed Elshorbagy,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,6,Tarek Momen,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,7,Joel Makin,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,8,Mazen Hesham,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,9,Marwan Elshorbagy,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,10,Victor Crouin,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,11,Fares Dessouky,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,12,Youssef Ibrahim,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,13,Youssef Soliman,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,14,Gregoire Marche,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,15,Karim Gawad,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,16,Miguel Rodriguez,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,17,Saurav Ghosal,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,18,Nicolas Mueller,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,19,Raphael Kandra,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-09-26,20,Patrick Rooney,https://x.com/PSASquashTour/status/1574330181438808064/photo/1
Weekly,2022-10-03,1,Paul Coll,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,2,Ali Farag,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,3,Mostafa Asal,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,4,Diego Elias,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,5,Mohamed Elshorbagy,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,6,Tarek Momen,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,7,Joel Makin,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,8,Mazen Hesham,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,9,Marwan Elshorbagy,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,10,Victor Crouin,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,11,Fares Dessouky,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,12,Youssef Soliman,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,13,Gregoire Marche,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,14,Youssef Ibrahim,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,15,Karim Gawad,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,16,Miguel Rodriguez,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
Weekly,2022-10-03,17,Saurav Ghosal,"https://egyptiansquash.com/psa-rankings#:~:text=CIB%20Nouran%20Gohar%20still%20%231,229."
